document_id,method,judge,clarity,informativeness,orig_clarity,orig_informativeness,human_clarity,human_informativeness,paragraph_type,model_name,delta_clarity,delta_informativeness
98bea07985b4d1b5,lit_informed_tight,llama-3.3-70b,90,81,90.0,65.0,60.09090909090909,66.72727272727273,model,deepseek/deepseek-chat-v3-0324,0.0,16.0
98bea07985b4d1b5,naive_tight,gemini-2.0-flash,75,55,75.0,55.0,60.09090909090909,66.72727272727273,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
98bea07985b4d1b5,naive_tight,llama-3.3-70b,90,80,90.0,65.0,60.09090909090909,66.72727272727273,model,deepseek/deepseek-chat-v3-0324,0.0,15.0
9c62f807c3c1c798,lit_informed_tight,gemini-2.0-flash,85,75,85.0,75.0,70.58333333333333,72.0,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
9c62f807c3c1c798,lit_informed_tight,llama-3.3-70b,95,80,95.0,80.0,70.58333333333333,72.0,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
9c62f807c3c1c798,naive_tight,gemini-2.0-flash,85,65,85.0,75.0,70.58333333333333,72.0,model,deepseek/deepseek-chat-v3-0324,0.0,-10.0
9c62f807c3c1c798,naive_tight,llama-3.3-70b,96,70,95.0,80.0,70.58333333333333,72.0,model,deepseek/deepseek-chat-v3-0324,1.0,-10.0
a3e97d0096137326,lit_informed_tight,gemini-2.0-flash,85,65,85.0,55.0,81.08333333333333,72.33333333333333,edited,openai/chatgpt-4o-latest,0.0,10.0
a3e97d0096137326,lit_informed_tight,llama-3.3-70b,90,70,90.0,50.0,81.08333333333333,72.33333333333333,edited,openai/chatgpt-4o-latest,0.0,20.0
a3e97d0096137326,naive_tight,gemini-2.0-flash,85,65,85.0,55.0,81.08333333333333,72.33333333333333,edited,openai/chatgpt-4o-latest,0.0,10.0
a3e97d0096137326,naive_tight,llama-3.3-70b,90,73,90.0,50.0,81.08333333333333,72.33333333333333,edited,openai/chatgpt-4o-latest,0.0,23.0
a6dc02edeaa5fb04,lit_informed_tight,gemini-2.0-flash,72,45,68.0,30.0,60.9,35.7,writer,,4.0,15.0
a6dc02edeaa5fb04,lit_informed_tight,llama-3.3-70b,90,60,90.0,40.0,60.9,35.7,writer,,0.0,20.0
a6dc02edeaa5fb04,naive_tight,gemini-2.0-flash,85,45,68.0,30.0,60.9,35.7,writer,,17.0,15.0
a6dc02edeaa5fb04,naive_tight,llama-3.3-70b,90,41,90.0,40.0,60.9,35.7,writer,,0.0,1.0
a74f03dcc3218817,lit_informed_tight,gemini-2.0-flash,85,55,85.0,55.0,90.11111111111111,68.22222222222223,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
a74f03dcc3218817,lit_informed_tight,llama-3.3-70b,90,78,95.0,65.0,90.11111111111111,68.22222222222223,model,deepseek/deepseek-chat-v3-0324,-5.0,13.0
a74f03dcc3218817,naive_tight,gemini-2.0-flash,85,55,85.0,55.0,90.11111111111111,68.22222222222223,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
a74f03dcc3218817,naive_tight,llama-3.3-70b,95,65,95.0,65.0,90.11111111111111,68.22222222222223,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
aa1fd2474aa46b33,lit_informed_tight,gemini-2.0-flash,85,75,85.0,65.0,82.88888888888889,58.333333333333336,model,openai/chatgpt-4o-latest,0.0,10.0
aa1fd2474aa46b33,lit_informed_tight,llama-3.3-70b,95,82,95.0,81.0,82.88888888888889,58.333333333333336,model,openai/chatgpt-4o-latest,0.0,1.0
aa1fd2474aa46b33,naive_tight,gemini-2.0-flash,85,70,85.0,65.0,82.88888888888889,58.333333333333336,model,openai/chatgpt-4o-latest,0.0,5.0
aa1fd2474aa46b33,naive_tight,llama-3.3-70b,95,81,95.0,81.0,82.88888888888889,58.333333333333336,model,openai/chatgpt-4o-latest,0.0,0.0
afa001a6b6c98a1d,lit_informed_tight,gemini-2.0-flash,85,65,90.0,55.0,91.0,43.41666666666666,model,deepseek/deepseek-chat-v3-0324,-5.0,10.0
afa001a6b6c98a1d,lit_informed_tight,llama-3.3-70b,90,55,90.0,55.0,91.0,43.41666666666666,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
afa001a6b6c98a1d,naive_tight,gemini-2.0-flash,85,55,90.0,55.0,91.0,43.41666666666666,model,deepseek/deepseek-chat-v3-0324,-5.0,0.0
afa001a6b6c98a1d,naive_tight,llama-3.3-70b,90,41,90.0,55.0,91.0,43.41666666666666,model,deepseek/deepseek-chat-v3-0324,0.0,-14.0
b3d2a4f68d35a2d9,lit_informed_tight,gemini-2.0-flash,85,75,75.0,65.0,91.2,66.0,edited,anthropic/claude-sonnet-4,10.0,10.0
b3d2a4f68d35a2d9,lit_informed_tight,llama-3.3-70b,90,85,90.0,90.0,91.2,66.0,edited,anthropic/claude-sonnet-4,0.0,-5.0
b3d2a4f68d35a2d9,naive_tight,gemini-2.0-flash,85,75,75.0,65.0,91.2,66.0,edited,anthropic/claude-sonnet-4,10.0,10.0
b3d2a4f68d35a2d9,naive_tight,llama-3.3-70b,95,90,90.0,90.0,91.2,66.0,edited,anthropic/claude-sonnet-4,5.0,0.0
b687d06d668159ba,lit_informed_tight,gemini-2.0-flash,90,45,85.0,55.0,86.8,59.3,edited,deepseek/deepseek-chat-v3-0324,5.0,-10.0
b687d06d668159ba,lit_informed_tight,llama-3.3-70b,90,40,90.0,40.0,86.8,59.3,edited,deepseek/deepseek-chat-v3-0324,0.0,0.0
b687d06d668159ba,naive_tight,gemini-2.0-flash,85,35,85.0,55.0,86.8,59.3,edited,deepseek/deepseek-chat-v3-0324,0.0,-20.0
b687d06d668159ba,naive_tight,llama-3.3-70b,90,40,90.0,40.0,86.8,59.3,edited,deepseek/deepseek-chat-v3-0324,0.0,0.0
b72ca9812ae25b42,lit_informed_tight,gemini-2.0-flash,85,75,85.0,75.0,91.9090909090909,75.9090909090909,model,openai/chatgpt-4o-latest,0.0,0.0
b72ca9812ae25b42,lit_informed_tight,llama-3.3-70b,95,90,95.0,80.0,91.9090909090909,75.9090909090909,model,openai/chatgpt-4o-latest,0.0,10.0
b72ca9812ae25b42,naive_tight,gemini-2.0-flash,85,65,85.0,75.0,91.9090909090909,75.9090909090909,model,openai/chatgpt-4o-latest,0.0,-10.0
b72ca9812ae25b42,naive_tight,llama-3.3-70b,95,81,95.0,80.0,91.9090909090909,75.9090909090909,model,openai/chatgpt-4o-latest,0.0,1.0
b93be662490b5075,lit_informed_tight,gemini-2.0-flash,85,75,75.0,65.0,79.7,59.2,model,openai/chatgpt-4o-latest,10.0,10.0
b93be662490b5075,lit_informed_tight,llama-3.3-70b,90,80,90.0,70.0,79.7,59.2,model,openai/chatgpt-4o-latest,0.0,10.0
b93be662490b5075,naive_tight,gemini-2.0-flash,85,70,75.0,65.0,79.7,59.2,model,openai/chatgpt-4o-latest,10.0,5.0
b93be662490b5075,naive_tight,llama-3.3-70b,90,80,90.0,70.0,79.7,59.2,model,openai/chatgpt-4o-latest,0.0,10.0
bdccf92dd6935359,lit_informed_tight,gemini-2.0-flash,85,75,55.0,65.0,86.9,63.6,writer,,30.0,10.0
bdccf92dd6935359,lit_informed_tight,llama-3.3-70b,95,90,65.0,70.0,86.9,63.6,writer,,30.0,20.0
bdccf92dd6935359,naive_tight,gemini-2.0-flash,85,65,55.0,65.0,86.9,63.6,writer,,30.0,0.0
bdccf92dd6935359,naive_tight,llama-3.3-70b,95,81,65.0,70.0,86.9,63.6,writer,,30.0,11.0
bedc0a6a0ec03ed0,lit_informed_tight,gemini-2.0-flash,85,50,55.0,35.0,61.083333333333336,34.333333333333336,writer,,30.0,15.0
bedc0a6a0ec03ed0,lit_informed_tight,llama-3.3-70b,90,50,55.0,30.0,61.083333333333336,34.333333333333336,writer,,35.0,20.0
bedc0a6a0ec03ed0,naive_tight,gemini-2.0-flash,85,45,55.0,35.0,61.083333333333336,34.333333333333336,writer,,30.0,10.0
bedc0a6a0ec03ed0,naive_tight,llama-3.3-70b,90,50,55.0,30.0,61.083333333333336,34.333333333333336,writer,,35.0,20.0
bef9bf3d329cffa0,lit_informed_tight,gemini-2.0-flash,85,75,65.0,65.0,78.66666666666667,49.66666666666666,writer,,20.0,10.0
bef9bf3d329cffa0,lit_informed_tight,llama-3.3-70b,90,80,77.0,81.0,78.66666666666667,49.66666666666666,writer,,13.0,-1.0
bef9bf3d329cffa0,naive_tight,gemini-2.0-flash,85,75,65.0,65.0,78.66666666666667,49.66666666666666,writer,,20.0,10.0
bef9bf3d329cffa0,naive_tight,llama-3.3-70b,90,90,77.0,81.0,78.66666666666667,49.66666666666666,writer,,13.0,9.0
bfd5a54227b0337d,lit_informed_tight,gemini-2.0-flash,85,55,75.0,65.0,61.41666666666666,62.75,model,anthropic/claude-sonnet-4,10.0,-10.0
bfd5a54227b0337d,lit_informed_tight,llama-3.3-70b,90,81,90.0,60.0,61.41666666666666,62.75,model,anthropic/claude-sonnet-4,0.0,21.0
bfd5a54227b0337d,naive_tight,gemini-2.0-flash,85,65,75.0,65.0,61.41666666666666,62.75,model,anthropic/claude-sonnet-4,10.0,0.0
bfd5a54227b0337d,naive_tight,llama-3.3-70b,90,80,90.0,60.0,61.41666666666666,62.75,model,anthropic/claude-sonnet-4,0.0,20.0
c31d66e369629325,lit_informed_tight,gemini-2.0-flash,90,65,85.0,75.0,90.2,64.3,model,anthropic/claude-sonnet-4,5.0,-10.0
c31d66e369629325,lit_informed_tight,llama-3.3-70b,90,90,95.0,85.0,90.2,64.3,model,anthropic/claude-sonnet-4,-5.0,5.0
c31d66e369629325,naive_tight,gemini-2.0-flash,85,70,85.0,75.0,90.2,64.3,model,anthropic/claude-sonnet-4,0.0,-5.0
c31d66e369629325,naive_tight,llama-3.3-70b,95,81,95.0,85.0,90.2,64.3,model,anthropic/claude-sonnet-4,0.0,-4.0
c3aa79ebde0510f0,lit_informed_tight,gemini-2.0-flash,90,55,85.0,55.0,95.77777777777776,74.44444444444444,edited,openai/chatgpt-4o-latest,5.0,0.0
c3aa79ebde0510f0,lit_informed_tight,llama-3.3-70b,95,40,95.0,40.0,95.77777777777776,74.44444444444444,edited,openai/chatgpt-4o-latest,0.0,0.0
c3aa79ebde0510f0,naive_tight,gemini-2.0-flash,90,55,85.0,55.0,95.77777777777776,74.44444444444444,edited,openai/chatgpt-4o-latest,5.0,0.0
c3aa79ebde0510f0,naive_tight,llama-3.3-70b,95,40,95.0,40.0,95.77777777777776,74.44444444444444,edited,openai/chatgpt-4o-latest,0.0,0.0
c3e22d0152080e15,lit_informed_tight,gemini-2.0-flash,75,65,75.0,55.0,76.8,63.6,model,openai/chatgpt-4o-latest,0.0,10.0
c3e22d0152080e15,lit_informed_tight,llama-3.3-70b,90,77,95.0,60.0,76.8,63.6,model,openai/chatgpt-4o-latest,-5.0,17.0
c3e22d0152080e15,naive_tight,gemini-2.0-flash,68,55,75.0,55.0,76.8,63.6,model,openai/chatgpt-4o-latest,-7.0,0.0
c3e22d0152080e15,naive_tight,llama-3.3-70b,90,65,95.0,60.0,76.8,63.6,model,openai/chatgpt-4o-latest,-5.0,5.0
c54a9e6d6cf85712,lit_informed_tight,gemini-2.0-flash,90,75,85.0,55.0,92.3,73.8,model,anthropic/claude-sonnet-4,5.0,20.0
c54a9e6d6cf85712,lit_informed_tight,llama-3.3-70b,95,90,96.0,70.0,92.3,73.8,model,anthropic/claude-sonnet-4,-1.0,20.0
c54a9e6d6cf85712,naive_tight,gemini-2.0-flash,90,75,85.0,55.0,92.3,73.8,model,anthropic/claude-sonnet-4,5.0,20.0
c54a9e6d6cf85712,naive_tight,llama-3.3-70b,95,70,96.0,70.0,92.3,73.8,model,anthropic/claude-sonnet-4,-1.0,0.0
cd35ed2d33f6a2b1,lit_informed_tight,gemini-2.0-flash,85,75,48.0,55.0,66.7,51.3,writer,,37.0,20.0
cd35ed2d33f6a2b1,lit_informed_tight,llama-3.3-70b,90,90,30.0,55.0,66.7,51.3,writer,,60.0,35.0
cd35ed2d33f6a2b1,naive_tight,gemini-2.0-flash,75,75,48.0,55.0,66.7,51.3,writer,,27.0,20.0
cd35ed2d33f6a2b1,naive_tight,llama-3.3-70b,90,81,30.0,55.0,66.7,51.3,writer,,60.0,26.0
d02f0c3591344ac1,lit_informed_tight,gemini-2.0-flash,85,65,85.0,25.0,62.6,20.7,model,deepseek/deepseek-chat-v3-0324,0.0,40.0
d02f0c3591344ac1,lit_informed_tight,llama-3.3-70b,95,85,90.0,0.0,62.6,20.7,model,deepseek/deepseek-chat-v3-0324,5.0,85.0
d02f0c3591344ac1,naive_tight,gemini-2.0-flash,85,50,85.0,25.0,62.6,20.7,model,deepseek/deepseek-chat-v3-0324,0.0,25.0
d02f0c3591344ac1,naive_tight,llama-3.3-70b,90,40,90.0,0.0,62.6,20.7,model,deepseek/deepseek-chat-v3-0324,0.0,40.0
d27dbad85632ded1,lit_informed_tight,gemini-2.0-flash,85,55,85.0,45.0,83.7,61.9,model,openai/chatgpt-4o-latest,0.0,10.0
d27dbad85632ded1,lit_informed_tight,llama-3.3-70b,95,80,95.0,55.0,83.7,61.9,model,openai/chatgpt-4o-latest,0.0,25.0
d27dbad85632ded1,naive_tight,gemini-2.0-flash,85,45,85.0,45.0,83.7,61.9,model,openai/chatgpt-4o-latest,0.0,0.0
d27dbad85632ded1,naive_tight,llama-3.3-70b,95,61,95.0,55.0,83.7,61.9,model,openai/chatgpt-4o-latest,0.0,6.0
d32e792227a65530,lit_informed_tight,gemini-2.0-flash,85,65,45.0,45.0,82.88888888888889,50.888888888888886,writer,,40.0,20.0
d32e792227a65530,lit_informed_tight,llama-3.3-70b,90,60,40.0,40.0,82.88888888888889,50.888888888888886,writer,,50.0,20.0
d32e792227a65530,naive_tight,gemini-2.0-flash,75,55,45.0,45.0,82.88888888888889,50.888888888888886,writer,,30.0,10.0
d32e792227a65530,naive_tight,llama-3.3-70b,90,41,40.0,40.0,82.88888888888889,50.888888888888886,writer,,50.0,1.0
d77efc3b5b0499a9,lit_informed_tight,gemini-2.0-flash,90,75,90.0,65.0,93.77777777777776,66.0,model,anthropic/claude-sonnet-4,0.0,10.0
d77efc3b5b0499a9,lit_informed_tight,llama-3.3-70b,96,90,95.0,81.0,93.77777777777776,66.0,model,anthropic/claude-sonnet-4,1.0,9.0
d77efc3b5b0499a9,naive_tight,gemini-2.0-flash,90,75,90.0,65.0,93.77777777777776,66.0,model,anthropic/claude-sonnet-4,0.0,10.0
d77efc3b5b0499a9,naive_tight,llama-3.3-70b,95,90,95.0,81.0,93.77777777777776,66.0,model,anthropic/claude-sonnet-4,0.0,9.0
dd094a7ddddbed75,lit_informed_tight,gemini-2.0-flash,85,55,65.0,45.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,20.0,10.0
dd094a7ddddbed75,lit_informed_tight,llama-3.3-70b,95,60,82.0,55.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,13.0,5.0
dd094a7ddddbed75,naive_tight,gemini-2.0-flash,85,55,65.0,45.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,20.0,10.0
dd094a7ddddbed75,naive_tight,llama-3.3-70b,95,80,82.0,55.0,75.27272727272727,41.0,edited,openai/chatgpt-4o-latest,13.0,25.0
dd3a9721cf7a32a9,lit_informed_tight,gemini-2.0-flash,85,70,85.0,75.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-5.0
dd3a9721cf7a32a9,lit_informed_tight,llama-3.3-70b,95,81,95.0,82.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-1.0
dd3a9721cf7a32a9,naive_tight,gemini-2.0-flash,85,75,85.0,75.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,0.0
dd3a9721cf7a32a9,naive_tight,llama-3.3-70b,95,80,95.0,82.0,86.9090909090909,81.18181818181819,edited,deepseek/deepseek-chat-v3-0324,0.0,-2.0
dd7f2e11f4fd70aa,lit_informed_tight,gemini-2.0-flash,85,70,85.0,55.0,82.4,63.6,model,openai/chatgpt-4o-latest,0.0,15.0
dd7f2e11f4fd70aa,lit_informed_tight,llama-3.3-70b,95,78,90.0,65.0,82.4,63.6,model,openai/chatgpt-4o-latest,5.0,13.0
dd7f2e11f4fd70aa,naive_tight,gemini-2.0-flash,85,55,85.0,55.0,82.4,63.6,model,openai/chatgpt-4o-latest,0.0,0.0
dd7f2e11f4fd70aa,naive_tight,llama-3.3-70b,95,55,90.0,65.0,82.4,63.6,model,openai/chatgpt-4o-latest,5.0,-10.0
e0992cfcfec445b2,lit_informed_tight,gemini-2.0-flash,85,75,72.0,55.0,76.54545454545455,57.54545454545455,writer,,13.0,20.0
e0992cfcfec445b2,lit_informed_tight,llama-3.3-70b,90,65,85.0,55.0,76.54545454545455,57.54545454545455,writer,,5.0,10.0
e0992cfcfec445b2,naive_tight,gemini-2.0-flash,85,65,72.0,55.0,76.54545454545455,57.54545454545455,writer,,13.0,10.0
e0992cfcfec445b2,naive_tight,llama-3.3-70b,90,50,85.0,55.0,76.54545454545455,57.54545454545455,writer,,5.0,-5.0
e37a81dfd95da419,lit_informed_tight,gemini-2.0-flash,85,75,65.0,65.0,72.0,51.55555555555556,writer,,20.0,10.0
e37a81dfd95da419,lit_informed_tight,llama-3.3-70b,90,85,78.0,81.0,72.0,51.55555555555556,writer,,12.0,4.0
e37a81dfd95da419,naive_tight,gemini-2.0-flash,85,70,65.0,65.0,72.0,51.55555555555556,writer,,20.0,5.0
e37a81dfd95da419,naive_tight,llama-3.3-70b,90,81,78.0,81.0,72.0,51.55555555555556,writer,,12.0,0.0
e56714e1f979edac,lit_informed_tight,gemini-2.0-flash,85,55,85.0,65.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,-10.0
e56714e1f979edac,lit_informed_tight,llama-3.3-70b,90,30,90.0,30.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
e56714e1f979edac,naive_tight,gemini-2.0-flash,85,55,85.0,65.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,-10.0
e56714e1f979edac,naive_tight,llama-3.3-70b,90,41,90.0,30.0,90.4,63.4,model,deepseek/deepseek-chat-v3-0324,0.0,11.0
ea89d3f6c707c4f2,lit_informed_tight,gemini-2.0-flash,85,55,55.0,30.0,70.4,32.0,writer,,30.0,25.0
ea89d3f6c707c4f2,lit_informed_tight,llama-3.3-70b,90,65,65.0,30.0,70.4,32.0,writer,,25.0,35.0
ea89d3f6c707c4f2,naive_tight,gemini-2.0-flash,75,45,55.0,30.0,70.4,32.0,writer,,20.0,15.0
ea89d3f6c707c4f2,naive_tight,llama-3.3-70b,90,50,65.0,30.0,70.4,32.0,writer,,25.0,20.0
f3faa9271ec62f4f,lit_informed_tight,gemini-2.0-flash,75,70,75.0,55.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,15.0
f3faa9271ec62f4f,lit_informed_tight,llama-3.3-70b,90,68,90.0,77.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,-9.0
f3faa9271ec62f4f,naive_tight,gemini-2.0-flash,72,55,75.0,55.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,-3.0,0.0
f3faa9271ec62f4f,naive_tight,llama-3.3-70b,90,55,90.0,77.0,67.9090909090909,60.09090909090909,model,deepseek/deepseek-chat-v3-0324,0.0,-22.0
fb7e92a948c58f41,lit_informed_tight,gemini-2.0-flash,85,70,85.0,65.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,5.0
fb7e92a948c58f41,lit_informed_tight,llama-3.3-70b,90,85,90.0,82.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,3.0
fb7e92a948c58f41,naive_tight,gemini-2.0-flash,85,65,85.0,65.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,0.0
fb7e92a948c58f41,naive_tight,llama-3.3-70b,90,80,90.0,82.0,80.1,56.8,model,anthropic/claude-sonnet-4,0.0,-2.0
fcc0cd15fb81c771,lit_informed_tight,gemini-2.0-flash,75,65,85.0,65.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,-10.0,0.0
fcc0cd15fb81c771,lit_informed_tight,llama-3.3-70b,90,80,90.0,70.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,0.0,10.0
fcc0cd15fb81c771,naive_tight,gemini-2.0-flash,75,70,85.0,65.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,-10.0,5.0
fcc0cd15fb81c771,naive_tight,llama-3.3-70b,90,70,90.0,70.0,90.8,59.3,model,deepseek/deepseek-chat-v3-0324,0.0,0.0
